Date,Open,High,Low,Close,Adj Close,Volume
2010-01-11,4.662500,4.682500,4.507500,4.572500,4.199632,55661200
2010-01-12,4.505000,4.522500,4.322500,4.417500,4.057270,62743200
2010-01-13,4.447500,4.492500,4.275000,4.477500,4.112377,50886800
2010-01-14,4.422500,4.455000,4.332500,4.407500,4.048086,60852400
2010-01-15,4.375000,4.412500,4.220000,4.277500,3.928688,81819200
2010-01-19,4.245000,4.385000,4.232500,4.357500,4.002163,54532800
2010-01-20,4.302500,4.357500,4.245000,4.340000,3.986091,71972800
2010-01-21,4.337500,4.415000,4.222500,4.262500,3.914909,60863200
2010-01-22,4.212500,4.290000,4.090000,4.115000,3.779438,106791600
2010-01-25,4.182500,4.265000,4.152500,4.185000,3.843730,64367600
2010-01-26,4.165000,4.192500,4.050000,4.052500,3.722035,71463600
2010-01-27,4.050000,4.177500,4.005000,4.162500,3.823066,81250400
2010-01-28,4.195000,4.210000,3.965000,4.022500,3.694481,68776400
2010-01-29,4.067500,4.112500,3.787500,3.847500,3.533752,77470000
2010-02-01,3.862500,4.150000,3.830000,4.142500,3.804695,94983200
2010-02-02,4.127500,4.237500,4.115000,4.185000,3.843730,84981200
2010-02-03,4.147500,4.237500,4.127500,4.220000,3.875875,56229600
2010-02-04,4.182500,4.182500,3.930000,3.975000,3.650854,78348000
2010-02-05,3.970000,4.065000,3.900000,4.055000,3.724331,60485600
2010-02-08,4.042500,4.145000,3.967500,4.047500,3.717443,44516000
2010-02-09,4.112500,4.132500,3.975000,4.015000,3.687593,93014400
2010-02-10,4.040000,4.130000,4.012500,4.092500,3.758773,53582800
2010-02-11,4.157500,4.325000,4.127500,4.280000,3.930982,69598000
2010-02-12,4.250000,4.425000,4.202500,4.337500,3.983794,78021200
2010-02-16,4.395000,4.435000,4.342500,4.417500,4.057270,45702400
2010-02-17,4.472500,4.475000,4.332500,4.460000,4.096305,87656000
2010-02-18,4.215000,4.237500,4.052500,4.167500,3.827657,151550800
2010-02-19,4.150000,4.195000,4.125000,4.145000,3.806992,51054800
2010-02-22,4.162500,4.225000,4.125000,4.152500,3.813880,45808400
2010-02-23,4.165000,4.182500,4.010000,4.052500,3.722035,48976400
2010-02-24,4.087500,4.177500,4.075000,4.137500,3.800103,44586800
2010-02-25,4.042500,4.110000,3.940000,4.100000,3.765661,57697200
2010-02-26,4.080000,4.110000,4.025000,4.050000,3.719738,39339600
2010-03-01,4.052500,4.232500,4.020000,4.212500,3.868988,55586800
2010-03-02,4.250000,4.302500,4.180000,4.210000,3.866690,53864800
2010-03-03,4.235000,4.257500,4.122500,4.157500,3.818472,39930000
2010-03-04,4.175000,4.207500,4.112500,4.165000,3.825361,55739600
2010-03-05,4.135000,4.322500,4.135000,4.292500,3.942463,63283200
2010-03-08,4.295000,4.307500,4.212500,4.230000,3.885060,43931200
2010-03-09,4.272500,4.430000,4.270000,4.387500,4.029716,83083200
2010-03-10,4.375000,4.445000,4.372500,4.397500,4.038901,41852000
2010-03-11,4.362500,4.377500,4.280000,4.297500,3.947056,54066000
2010-03-12,4.345000,4.357500,4.290000,4.312500,3.960834,52035200
2010-03-15,4.307500,4.350000,4.250000,4.290000,3.940168,35890400
2010-03-16,4.287500,4.465000,4.285000,4.440000,4.077936,66498800
2010-03-17,4.465000,4.585000,4.465000,4.525000,4.156005,65116800
2010-03-18,4.532500,4.532500,4.325000,4.365000,4.009052,74096400
2010-03-19,4.430000,4.442500,4.257500,4.312500,3.960834,58461200
2010-03-22,4.257500,4.400000,4.257500,4.382500,4.025124,43533600
2010-03-23,4.415000,4.495000,4.385000,4.472500,4.107784,49361200
2010-03-24,4.435000,4.447500,4.315000,4.322500,3.970017,43625200
2010-03-25,4.385000,4.412500,4.325000,4.335000,3.981498,49518400
2010-03-26,4.372500,4.417500,4.300000,4.335000,3.981498,34467600
2010-03-29,4.362500,4.400000,4.302500,4.390000,4.032012,39445600
2010-03-30,4.440000,4.462500,4.332500,4.407500,4.048086,32410400
2010-03-31,4.390000,4.410000,4.327500,4.350000,3.995275,38984000
2010-04-01,4.370000,4.420000,4.260000,4.305000,3.953945,33966400
2010-04-05,4.332500,4.377500,4.327500,4.370000,4.013645,41363600
2010-04-06,4.315000,4.325000,4.187500,4.262500,3.914909,80926000
2010-04-07,4.235000,4.362500,4.200000,4.290000,3.940168,81746800
2010-04-08,4.262500,4.295000,4.197500,4.220000,3.875875,103760000
2010-04-09,4.210000,4.262500,4.187500,4.247500,3.901134,81757200
2010-04-12,4.252500,4.342500,4.245000,4.325000,3.972315,54646000
2010-04-13,4.342500,4.430000,4.325000,4.415000,4.054974,64869600
2010-04-14,4.510000,4.532500,4.400000,4.470000,4.105489,90072000
2010-04-15,4.485000,4.530000,4.440000,4.502500,4.135339,95759600
2010-04-16,4.320000,4.337500,4.170000,4.265000,3.917207,191773600
2010-04-19,4.232500,4.257500,4.102500,4.245000,3.898836,109449200
2010-04-20,4.275000,4.320000,4.205000,4.260000,3.912613,67818800
2010-04-21,4.282500,4.287500,4.100000,4.150000,3.811584,89590800
2010-04-22,4.082500,4.180000,4.025000,4.167500,3.827657,65693200
2010-04-23,4.155000,4.165000,4.037500,4.110000,3.774846,75291600
2010-04-26,4.115000,4.200000,4.107500,4.150000,3.811584,49109200
2010-04-27,4.120000,4.162500,4.020000,4.032500,3.703666,60670400
2010-04-28,4.030000,4.097500,3.957500,4.040000,3.710554,67216400
2010-04-29,4.052500,4.167500,3.992500,4.162500,3.823066,98712800
2010-04-30,4.112500,4.120000,3.925000,3.927500,3.607228,106804800
2010-05-03,3.947500,3.970000,3.825000,3.885000,3.568193,107897200
2010-05-04,3.825000,3.832500,3.632500,3.687500,3.386799,131137600
2010-05-05,3.612500,3.717500,3.580000,3.625000,3.329396,133084000
2010-05-06,3.600000,3.675000,3.260000,3.550000,3.260512,100288800
2010-05-07,3.582500,3.582500,3.365000,3.490000,3.205405,115371200
2010-05-10,3.700000,3.745000,3.600000,3.640000,3.343173,97915600
2010-05-11,3.605000,3.672500,3.572500,3.600000,3.306434,82912400
2010-05-12,3.625000,3.690000,3.602500,3.670000,3.370725,90123600
2010-05-13,3.655000,3.822500,3.627500,3.662500,3.363837,125200000
2010-05-14,3.415000,3.425000,3.150000,3.240000,2.975791,249306800
2010-05-17,3.245000,3.287500,3.145000,3.247500,2.982679,85606000
2010-05-18,3.275000,3.295000,3.122500,3.140000,2.883946,67411200
2010-05-19,3.125000,3.195000,3.102500,3.190000,2.929868,82652000
2010-05-20,3.097500,3.190000,3.002500,3.115000,2.860984,112913600
2010-05-21,3.025000,3.270000,3.025000,3.182500,2.922979,106960000
2010-05-24,3.172500,3.210000,3.080000,3.090000,2.838022,66456400
2010-05-25,2.992500,3.187500,2.962500,3.172500,2.913795,96665200
2010-05-26,3.300000,3.362500,3.177500,3.187500,2.927573,99502800
2010-05-27,3.267500,3.375000,3.260000,3.375000,3.099782,71356000
2010-05-28,3.370000,3.370000,3.235000,3.285000,3.017121,54511600
2010-06-01,3.240000,3.277500,3.142500,3.145000,2.888539,52749200
2010-06-02,3.150000,3.185000,3.130000,3.180000,2.920683,64908800
2010-06-03,3.115000,3.182500,3.105000,3.175000,2.916091,58636000
2010-06-04,3.082500,3.137500,3.007500,3.025000,2.778323,67145600
2010-06-07,3.037500,3.057500,2.862500,2.875000,2.640555,57724800
2010-06-08,2.862500,2.862500,2.722500,2.795000,2.567079,96763600
2010-06-09,2.810000,2.885000,2.717500,2.727500,2.505083,69715200
2010-06-10,2.782500,2.850000,2.775000,2.837500,2.606113,61176800
2010-06-11,2.807500,2.915000,2.800000,2.902500,2.665812,44210400
2010-06-14,2.945000,2.950000,2.832500,2.840000,2.608409,37508000
2010-06-15,2.872500,2.995000,2.867500,2.980000,2.736993,52863200
2010-06-16,2.960000,2.987500,2.902500,2.942500,2.702551,36648000
2010-06-17,3.045000,3.062500,2.940000,3.055000,2.805877,85906800
2010-06-18,3.072500,3.112500,3.050000,3.075000,2.824245,93283200
2010-06-21,3.140000,3.147500,2.975000,3.002500,2.757658,57983600
2010-06-22,3.040000,3.077500,2.875000,2.890000,2.654332,81816400
2010-06-23,2.917500,2.952500,2.835000,2.922500,2.684181,61406000
2010-06-24,2.905000,2.920000,2.767500,2.777500,2.551006,72502800
2010-06-25,2.797500,2.800000,2.725000,2.770000,2.544118,50722000
2010-06-28,2.790000,2.815000,2.725000,2.775000,2.548710,37200800
2010-06-29,2.715000,2.717500,2.602500,2.620000,2.406349,66080800
2010-06-30,2.625000,2.652500,2.552500,2.552500,2.344354,62307200
2010-07-01,2.560000,2.612500,2.482500,2.595000,2.383388,73700800
2010-07-02,2.605000,2.610000,2.475000,2.562500,2.353538,73709600
2010-07-06,2.552500,2.635000,2.512500,2.535000,2.328281,71202000
2010-07-07,2.545000,2.672500,2.540000,2.657500,2.440792,60841200
2010-07-08,2.675000,2.677500,2.545000,2.577500,2.367316,78327200
2010-07-09,2.590000,2.605000,2.555000,2.587500,2.376500,57151600
2010-07-12,2.587500,2.667500,2.585000,2.635000,2.420126,56539600
2010-07-13,2.677500,2.747500,2.662500,2.730000,2.507379,72331600
2010-07-14,2.850000,2.870000,2.717500,2.757500,2.532637,135566400
2010-07-15,2.760000,2.762500,2.647500,2.680000,2.461456,95308800
2010-07-16,2.680000,2.687500,2.502500,2.512500,2.307616,128860400
2010-07-19,2.547500,2.625000,2.530000,2.615000,2.401757,79844000
2010-07-20,2.547500,2.695000,2.525000,2.680000,2.461456,116098800
2010-07-21,2.705000,2.707500,2.567500,2.592500,2.381092,62494000
2010-07-22,2.620000,2.662500,2.605000,2.635000,2.420126,46261200
2010-07-23,2.632500,2.635000,2.565000,2.590000,2.378796,81760400
2010-07-26,2.582500,2.647500,2.542500,2.637500,2.422422,68354800
2010-07-27,2.645000,2.650000,2.582500,2.615000,2.401757,68347200
2010-07-28,2.572500,2.617500,2.525000,2.532500,2.325985,132080800
2010-07-29,2.350000,2.400000,2.267500,2.282500,2.096371,266447600
2010-07-30,2.265000,2.337500,2.230000,2.297500,2.110148,98428800
2010-08-02,2.337500,2.347500,2.285000,2.295000,2.107852,91702000
2010-08-03,2.277500,2.280000,2.217500,2.235000,2.052744,95544400
2010-08-04,2.255000,2.337500,2.245000,2.330000,2.139997,85549600
2010-08-05,2.337500,2.365000,2.295000,2.360000,2.167552,80050400
2010-08-06,2.350000,2.412500,2.330000,2.387500,2.192809,73990400
2010-08-09,2.412500,2.415000,2.352500,2.410000,2.213474,46645600
2010-08-10,2.370000,2.375000,2.300000,2.310000,2.121629,77256000
2010-08-11,2.262500,2.262500,2.212500,2.220000,2.038968,79614800
2010-08-12,2.180000,2.290000,2.162500,2.240000,2.057337,134358400
2010-08-13,2.312500,2.380000,2.307500,2.347500,2.156071,179739200
2010-08-16,2.315000,2.362500,2.257500,2.287500,2.100963,81400800
2010-08-17,2.310000,2.360000,2.287500,2.317500,2.128517,48122400
2010-08-18,2.310000,2.350000,2.295000,2.330000,2.139997,35292000
2010-08-19,2.355000,2.477500,2.342500,2.470000,2.268581,161510000
2010-08-20,2.452500,2.552500,2.450000,2.492500,2.289246,130530800
2010-08-23,2.500000,2.562500,2.447500,2.455000,2.254805,74862000
2010-08-24,2.375000,2.455000,2.370000,2.430000,2.231843,64133200
2010-08-25,2.402500,2.500000,2.390000,2.480000,2.277766,75753200
2010-08-26,2.512500,2.540000,2.450000,2.450000,2.250212,65759600
2010-08-27,2.465000,2.550000,2.402500,2.530000,2.323688,106041600
2010-08-30,2.500000,2.520000,2.410000,2.410000,2.213474,60280400
2010-08-31,2.375000,2.450000,2.325000,2.332500,2.142293,93148800
2010-09-01,2.367500,2.397500,2.337500,2.350000,2.158367,85144000
2010-09-02,2.357500,2.400000,2.335000,2.392500,2.197401,59629200
2010-09-03,2.450000,2.482500,2.420000,2.475000,2.273174,56648400
2010-09-07,2.467500,2.555000,2.462500,2.497500,2.293838,89982000
2010-09-08,2.502500,2.597500,2.475000,2.580000,2.369611,122415600
2010-09-09,2.612500,2.615000,2.512500,2.545000,2.337465,69774800
2010-09-10,2.562500,2.570000,2.495000,2.517500,2.312208,60929200
2010-09-13,2.562500,2.692500,2.562500,2.660000,2.443088,101579200
2010-09-14,2.637500,2.670000,2.612500,2.635000,2.420126,69853600
2010-09-15,2.610000,2.642500,2.575000,2.640000,2.424719,55557200
2010-09-16,2.605000,2.665000,2.605000,2.642500,2.427014,36528000
2010-09-17,2.667500,2.670000,2.630000,2.637500,2.422422,41688400
2010-09-20,2.637500,2.687500,2.612500,2.677500,2.459161,44316800
2010-09-21,2.662500,2.867500,2.662500,2.822500,2.592336,177962400
2010-09-22,2.812500,2.872500,2.795000,2.847500,2.615298,99999600
2010-09-23,2.880000,2.995000,2.855000,2.905000,2.668108,124087200
2010-09-24,2.970000,3.075000,2.947500,3.065000,2.815061,108697600
2010-09-27,3.087500,3.090000,2.960000,3.000000,2.755361,99950400
2010-09-28,3.002500,3.035000,2.940000,2.992500,2.748473,72319200
2010-09-29,2.965000,3.057500,2.937500,2.970000,2.727808,97490400
2010-09-30,3.007500,3.042500,2.895000,2.920000,2.681885,78763200
2010-10-01,2.962500,2.967500,2.815000,2.837500,2.606113,99912000
2010-10-04,2.810000,2.857500,2.752500,2.810000,2.580856,74950000
2010-10-05,2.870000,2.875000,2.822500,2.830000,2.599225,75358800
2010-10-06,2.830000,2.842500,2.667500,2.695000,2.475233,105760400
2010-10-07,2.707500,2.710000,2.595000,2.675000,2.456864,76148800
2010-10-08,2.665000,2.737500,2.627500,2.715000,2.493602,70693200
2010-10-11,2.727500,2.750000,2.690000,2.702500,2.482122,44268000
2010-10-12,2.680000,2.767500,2.657500,2.755000,2.530341,60520800
2010-10-13,2.800000,2.875000,2.770000,2.835000,2.603817,96873200
2010-10-14,2.837500,2.842500,2.777500,2.790000,2.562487,59917200
2010-10-15,2.835000,2.867500,2.790000,2.822500,2.592336,63994000
2010-10-18,2.825000,2.852500,2.775000,2.840000,2.608409,44815600
2010-10-19,2.777500,2.842500,2.755000,2.822500,2.592336,86613600
2010-10-20,2.825000,2.900000,2.775000,2.822500,2.592336,76353200
2010-10-21,2.825000,2.830000,2.730000,2.772500,2.546414,101442800
2010-10-22,2.790000,2.972500,2.760000,2.950000,2.709440,132267600
2010-10-25,2.972500,3.000000,2.945000,2.977500,2.734696,67313600
2010-10-26,2.942500,3.012500,2.917500,2.967500,2.725511,67524800
2010-10-27,2.940000,3.020000,2.932500,3.010000,2.764546,49679600
2010-10-28,3.050000,3.060000,2.985000,3.012500,2.766842,70444800
2010-10-29,3.007500,3.037500,2.975000,3.005000,2.759953,55466400
2010-11-01,3.025000,3.072500,2.985000,3.010000,2.764546,47392000
2010-11-02,3.022500,3.122500,3.005000,3.072500,2.821950,58103600
2010-11-03,3.092500,3.115000,3.012500,3.095000,2.842615,67174800
2010-11-04,3.125000,3.157500,3.095000,3.100000,2.847208,70001600
2010-11-05,3.122500,3.180000,3.107500,3.152500,2.895426,73511600
2010-11-08,3.150000,3.192500,3.125000,3.165000,2.906907,60515600
2010-11-09,3.165000,3.190000,3.130000,3.147500,2.890834,63396400
2010-11-10,3.170000,3.185000,3.125000,3.185000,2.925275,52101600
2010-11-11,3.110000,3.205000,3.067500,3.152500,2.895426,108998000
2010-11-12,3.272500,3.420000,3.257500,3.315000,3.044675,214256000
2010-11-15,3.330000,3.377500,3.267500,3.275000,3.007937,73354800
2010-11-16,3.220000,3.265000,3.172500,3.177500,2.918387,73935600
2010-11-17,3.175000,3.267500,3.145000,3.230000,2.966606,55176400
2010-11-18,3.272500,3.362500,3.272500,3.330000,3.058451,99312000
2010-11-19,3.322500,3.450000,3.317500,3.437500,3.157185,71648400
2010-11-22,3.415000,3.460000,3.385000,3.440000,3.159482,46266800
2010-11-23,3.400000,3.435000,3.335000,3.360000,3.086004,45783200
2010-11-24,3.395000,3.455000,3.392500,3.442500,3.161778,39778400
2010-11-26,3.440000,3.460000,3.400000,3.400000,3.122743,14310400
2010-11-29,3.385000,3.450000,3.370000,3.437500,3.157185,46819200
2010-11-30,3.385000,3.420000,3.340000,3.402500,3.125040,72093600
2010-12-01,3.470000,3.575000,3.465000,3.552500,3.262808,62653600
2010-12-02,3.552500,3.617500,3.550000,3.595000,3.301842,52931600
2010-12-03,3.577500,3.697500,3.570000,3.697500,3.395984,60604400
2010-12-06,3.710000,3.717500,3.612500,3.627500,3.331692,43842400
2010-12-07,3.712500,3.832500,3.705000,3.745000,3.439610,102681200
2010-12-08,3.740000,3.817500,3.712500,3.777500,3.469460,61325200
2010-12-09,3.687500,3.740000,3.635000,3.715000,3.412056,94240800
2010-12-10,3.715000,3.772500,3.705000,3.737500,3.432722,45190000
2010-12-13,3.752500,3.760000,3.632500,3.642500,3.345468,60910800
2010-12-14,3.712500,3.780000,3.642500,3.647500,3.350060,75516000
2010-12-15,3.655000,3.700000,3.562500,3.567500,3.276584,62417600
2010-12-16,3.605000,3.625000,3.562500,3.572500,3.281177,63187200
2010-12-17,3.575000,3.612500,3.532500,3.592500,3.299546,59315600
2010-12-20,3.605000,3.622500,3.575000,3.577500,3.285769,34408800
2010-12-21,3.612500,3.717500,3.610000,3.717500,3.414353,46695200
2010-12-22,3.710000,3.762500,3.675000,3.757500,3.451091,47798800
2010-12-23,3.757500,3.757500,3.715000,3.730000,3.425833,27378400
2010-12-27,3.720000,3.777500,3.652500,3.750000,3.444202,25550000
2010-12-28,3.750000,3.775000,3.712500,3.735000,3.430426,19426000
2010-12-29,3.732500,3.762500,3.700000,3.735000,3.430426,17766000
2010-12-30,3.730000,3.770000,3.717500,3.747500,3.441906,17448800
2010-12-31,3.750000,3.855000,3.745000,3.850000,3.536048,39125200
2011-01-03,3.880000,3.992500,3.875000,3.955000,3.632486,81744800
2011-01-04,3.962500,3.980000,3.855000,3.942500,3.621005,65138400
2011-01-05,4.015000,4.250000,3.975000,4.245000,3.898836,142821600
2011-01-06,4.355000,4.835000,4.342500,4.832500,4.438427,349331200
2011-01-07,4.777500,4.982500,4.670000,4.967500,4.562420,257998400
2011-01-10,4.877500,5.167500,4.840000,5.157500,4.736926,175034800
2011-01-11,5.227500,5.277500,4.967500,5.077500,4.663449,271108800
2011-01-12,5.080000,5.842500,5.062500,5.837500,5.361477,343189600
2011-01-13,5.775000,5.960000,5.595000,5.847500,5.370658,269519200
2011-01-14,5.747500,5.995000,5.712500,5.897500,5.416582,159535200
2011-01-18,5.817500,5.857500,5.617500,5.760000,5.290295,181334800
2011-01-19,5.762500,5.900000,5.590000,5.602500,5.145638,119789600
2011-01-20,5.547500,5.640000,5.447500,5.607500,5.150230,111140800
2011-01-21,5.667500,5.747500,5.545000,5.555000,5.102012,73924400
2011-01-24,5.810000,6.262500,5.745000,6.182500,5.678342,205690000
2011-01-25,6.155000,6.220000,5.952500,5.992500,5.503835,108685600
2011-01-26,6.055000,6.250000,6.012500,6.135000,5.634716,107466000
2011-01-27,6.222500,6.237500,6.000000,6.117500,5.618641,65739600
2011-01-28,6.132500,6.235000,5.800000,5.940000,5.455616,109479600
2011-01-31,5.950000,6.062500,5.852500,5.980000,5.492355,75016000
2011-02-01,6.032500,6.162500,5.992500,6.117500,5.618641,65410400
2011-02-02,6.082500,6.542500,6.082500,6.395000,5.873513,160661600
2011-02-03,6.405000,6.405000,6.137500,6.275000,5.763299,103077600
2011-02-04,6.362500,6.467500,6.337500,6.417500,5.894178,87290000
2011-02-07,6.330000,6.357500,6.127500,6.150000,5.648491,93423600
2011-02-08,6.157500,6.197500,5.940000,5.967500,5.480875,107658400
2011-02-09,5.990000,6.050000,5.715000,5.822500,5.347699,127752000
2011-02-10,5.692500,5.802500,5.650000,5.705000,5.239779,104235200
2011-02-11,5.685000,6.052500,5.592500,5.867500,5.389028,135927600
2011-02-14,5.937500,6.125000,5.755000,5.777500,5.306367,128782800
2011-02-15,5.787500,5.807500,5.612500,5.637500,5.177785,88698000
2011-02-16,5.712500,5.927500,5.692500,5.845000,5.368361,131836400
2011-02-17,5.680000,6.502500,5.652500,6.420000,5.896474,347009600
2011-02-18,6.385000,6.487500,6.307500,6.407500,5.884994,139441200
2011-02-22,6.197500,6.215000,5.782500,5.802500,5.329329,139664800
2011-02-23,5.802500,5.857500,5.445000,5.527500,5.076753,149160400
2011-02-24,5.555000,5.760000,5.515000,5.662500,5.200746,124612000
2011-02-25,5.815000,5.875000,5.735000,5.780000,5.308664,77565200
2011-02-28,5.875000,5.877500,5.535000,5.665000,5.203041,90369600
2011-03-01,5.675000,5.747500,5.412500,5.412500,4.971132,98844800
2011-03-02,5.405000,5.507500,5.062500,5.187500,4.764480,171814000
2011-03-03,5.307500,5.337500,5.060000,5.217500,4.792032,159370400
2011-03-04,5.222500,5.275000,5.132500,5.190000,4.766776,95976000
2011-03-07,5.227500,5.245000,4.987500,5.117500,4.700188,101914000
2011-03-08,5.172500,5.200000,4.780000,4.887500,4.488943,194718400
2011-03-09,4.872500,4.920000,4.742500,4.785000,4.394802,131897600
2011-03-10,4.675000,4.710000,4.475000,4.480000,4.114673,172273600
2011-03-11,4.517500,4.637500,4.415000,4.512500,4.144523,148683200
2011-03-14,4.547500,4.662500,4.475000,4.550000,4.178967,100336000
2011-03-15,4.327500,4.490000,4.252500,4.415000,4.054974,125628000
2011-03-16,4.375000,4.587500,4.325000,4.382500,4.025124,147652000
2011-03-17,4.500000,4.507500,4.300000,4.465000,4.100896,123851600
2011-03-18,4.535000,4.550000,4.400000,4.405000,4.045790,88696000
2011-03-21,4.500000,4.545000,4.395000,4.440000,4.077936,75183200
2011-03-22,4.427500,4.470000,4.342500,4.362500,4.006757,71833200
2011-03-23,4.355000,4.465000,4.260000,4.452500,4.089417,78239600
2011-03-24,4.547500,4.862500,4.537500,4.807500,4.415467,178059200
2011-03-25,4.850000,4.862500,4.650000,4.657500,4.277699,119639200
2011-03-28,4.767500,4.910000,4.725000,4.830000,4.436130,120428400
2011-03-29,4.830000,4.847500,4.727500,4.792500,4.401690,71576400
2011-03-30,4.830000,4.850000,4.552500,4.612500,4.236370,117632000
2011-03-31,4.620000,4.670000,4.530000,4.615000,4.238665,65511200
2011-04-01,4.675000,4.680000,4.487500,4.550000,4.178967,85007200
2011-04-04,4.550000,4.562500,4.355000,4.387500,4.029716,92432800
2011-04-05,4.452500,4.487500,4.385000,4.395000,4.036605,82107600
2011-04-06,4.427500,4.432500,4.327500,4.365000,4.009052,85698400
2011-04-07,4.375000,4.552500,4.357500,4.525000,4.156005,102120800
2011-04-08,4.560000,4.560000,4.375000,4.387500,4.029716,74655200
2011-04-11,4.405000,4.427500,4.282500,4.330000,3.976906,54620800
2011-04-12,4.287500,4.372500,4.207500,4.342500,3.988387,84075600
2011-04-13,4.387500,4.467500,4.332500,4.440000,4.077936,74958800
2011-04-14,4.400000,4.630000,4.375000,4.627500,4.250147,125470400
2011-04-15,4.592500,4.735000,4.570000,4.677500,4.296068,96972000
2011-04-18,4.567500,4.597500,4.450000,4.522500,4.153708,74358400
2011-04-19,4.525000,4.542500,4.382500,4.505000,4.137635,65986000
2011-04-20,4.670000,4.737500,4.567500,4.642500,4.263922,65051600
2011-04-21,4.692500,4.722500,4.620000,4.630000,4.252441,42130000
2011-04-25,4.650000,4.780000,4.647500,4.702500,4.319032,61961200
2011-04-26,4.742500,4.872500,4.695000,4.825000,4.431541,67600000
2011-04-27,4.850000,4.850000,4.725000,4.825000,4.431541,45000400
2011-04-28,4.825000,4.975000,4.770000,4.877500,4.479759,68400000
2011-04-29,4.910000,5.110000,4.902500,5.000000,4.592270,83600000
2011-05-02,5.105000,5.107500,4.907500,4.932500,4.530274,61382400
2011-05-03,4.875000,4.890000,4.637500,4.697500,4.314437,80800000
2011-05-04,4.712500,4.765000,4.575000,4.662500,4.282291,63935600
2011-05-05,4.625000,4.720000,4.562500,4.665000,4.284586,54400000
2011-05-06,4.762500,4.875000,4.725000,4.830000,4.436130,84108000
2011-05-09,4.845000,4.962500,4.832500,4.937500,4.534866,70632800
2011-05-10,4.977500,4.982500,4.895000,4.945000,4.541754,69097600
2011-05-11,4.970000,5.020000,4.900000,4.967500,4.562420,61600000
2011-05-12,4.950000,5.130000,4.937500,5.125000,4.707077,122400000
2011-05-13,4.800000,4.812500,4.530000,4.565000,4.192743,202519200
2011-05-16,4.552500,4.562500,4.422500,4.425000,4.064158,72818800
2011-05-17,4.410000,4.412500,4.280000,4.407500,4.048086,142036400
2011-05-18,4.425000,4.547500,4.410000,4.510000,4.142228,65884400
2011-05-19,4.545000,4.547500,4.377500,4.445000,4.082529,65088400
2011-05-20,4.435000,4.532500,4.415000,4.522500,4.153708,57582000
2011-05-23,4.457500,4.550000,4.400000,4.517500,4.149115,58800000
2011-05-24,4.540000,4.717500,4.527500,4.535000,4.165189,72037200
2011-05-25,4.512500,4.620000,4.467500,4.590000,4.215703,54531200
2011-05-26,4.590000,4.745000,4.577500,4.705000,4.321325,70643600
2011-05-27,4.725000,4.882500,4.720000,4.875000,4.477463,65882400
2011-05-31,4.970000,5.012500,4.850000,5.010000,4.601456,120071600
2011-06-01,4.987500,4.995000,4.775000,4.785000,4.394802,76220800
2011-06-02,4.792500,4.827500,4.705000,4.762500,4.374136,60759200
2011-06-03,4.707500,4.750000,4.592500,4.615000,4.238665,54930000
2011-06-06,4.607500,4.650000,4.512500,4.517500,4.149115,43598800
2011-06-07,4.552500,4.577500,4.495000,4.515000,4.146821,43395600
2011-06-08,4.492500,4.520000,4.357500,4.392500,4.034307,56928800
2011-06-09,4.390000,4.400000,4.185000,4.342500,3.988387,74163200
2011-06-10,4.350000,4.377500,4.245000,4.280000,3.930982,49354800
2011-06-13,4.280000,4.335000,4.220000,4.250000,3.903429,57476000
2011-06-14,4.287500,4.380000,4.267500,4.285000,3.935575,53457600
2011-06-15,4.227500,4.252500,4.105000,4.192500,3.850618,93591600
2011-06-16,4.195000,4.260000,3.987500,4.047500,3.717443,102490800
2011-06-17,4.095000,4.097500,3.827500,3.952500,3.630190,146788400
2011-06-20,3.917500,4.000000,3.875000,3.905000,3.586563,74596000
2011-06-21,3.920000,4.020000,3.882500,3.990000,3.664631,70427600
2011-06-22,3.962500,4.015000,3.927500,3.935000,3.614116,65172000
2011-06-23,3.885000,4.080000,3.850000,4.052500,3.722035,74402400
2011-06-24,4.032500,4.067500,3.910000,3.935000,3.614116,52905200
2011-06-27,3.935000,3.960000,3.715000,3.852500,3.538343,114215200
2011-06-28,3.852500,3.920000,3.825000,3.875000,3.559008,69220000
2011-06-29,3.900000,3.975000,3.765000,3.935000,3.614116,96054400
2011-06-30,3.945000,4.027500,3.885000,3.985000,3.660039,65230000
2011-07-01,3.985000,4.052500,3.905000,4.037500,3.708257,54080400
2011-07-05,4.032500,4.070000,3.935000,3.970000,3.646262,53529600
2011-07-06,3.967500,3.975000,3.870000,3.917500,3.598043,52958000
2011-07-07,3.937500,3.957500,3.862500,3.932500,3.611820,98613600
2011-07-08,3.877500,3.905000,3.825000,3.857500,3.542937,61951600
2011-07-11,3.785000,3.800000,3.712500,3.722500,3.418945,71438800
2011-07-12,3.705000,3.740000,3.610000,3.672500,3.373022,86760400
2011-07-13,3.722500,3.747500,3.630000,3.665000,3.366134,63436800
2011-07-14,3.680000,3.702500,3.502500,3.520000,3.232959,108899600
2011-07-15,3.540000,3.562500,3.452500,3.525000,3.237550,82773600
2011-07-18,3.497500,3.517500,3.405000,3.450000,3.168666,81820000
2011-07-19,3.460000,3.562500,3.460000,3.555000,3.265104,60222400
2011-07-20,3.567500,3.587500,3.500000,3.510000,3.223774,66295600
2011-07-21,3.515000,3.700000,3.462500,3.675000,3.375318,114342000
2011-07-22,3.707500,3.762500,3.660000,3.750000,3.444202,73719200
2011-07-25,3.692500,3.707500,3.637500,3.690000,3.389095,56692000
